coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,rain/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon,wind/gust,main/sea_level,main/grnd_level,message,snow/1h,snow/3h
121.429,14.1999,803,Clouds,broken clouds,04n,stations,299.54,303.19,299.26,300.15,1011,74,10000,1.03,0,75,1610118195,1,8160,PH,1610058044,1610098837,28800,1703912,Magdalena,200,,,,,,,,,,,
57.7575,-20.3428,500,Rain,light rain,10n,stations,299.73,299.51,299.26,300.15,1008,74,8000,6.69,120,75,1610118195,1,2061,MU,1610069801,1610117651,14400,1106677,Bambous Virieux,200,0.21,,,,,,,,,,
-68.3,-54.8,500,Rain,light rain,10d,stations,281.15,271.56,281.15,281.15,996,76,10000,11.83,230,75,1610118061,1,8303,AR,1610093449,1610154528,-10800,3833367,Ushuaia,200,0.3,300,Drizzle,light intensity drizzle,09d,,,,,,
-103.4932,31.4229,800,Clear,clear sky,01d,stations,272.15,267.74,272.15,272.15,1025,74,10000,2.57,340,1,1610118140,1,5325,US,1610114038,1610150837,-21600,5528182,Pecos,200,,,,,,,,,,,
-34.8553,-8.0089,802,Clouds,scattered clouds,03d,stations,301.15,301.14,301.15,301.15,1013,61,10000,5.14,100,40,1610118195,1,8426,BR,1610093352,1610138567,-10800,3393536,Olinda,200,,,,,,,,,,,
19.2345,-34.4187,800,Clear,clear sky,01d,stations,299.82,299.41,299.82,299.82,1011,53,10000,3.58,124,0,1610118135,3,2006131,ZA,1610077201,1610128748,7200,3366880,Hermanus,200,,,,,,7.6,,,,,
-50.2056,-30.1811,800,Clear,clear sky,01d,stations,302.38,301.66,302.38,302.38,1011,43,10000,3.52,232,0,1610117949,,,BR,1610094494,1610144795,-10800,3466165,Cidreira,200,,,,,,,1011,1011,,,
147.9167,70.6333,804,Clouds,overcast clouds,04n,stations,247.92,242.71,247.92,247.92,1007,90,4943,2.06,257,99,1610118195,,,RU,0,0,39600,2126123,Chokurdakh,200,,,,,,,1007,1003,,,
39.8667,10.7167,800,Clear,clear sky,01d,stations,294.12,290.85,294.12,294.12,1010,31,10000,2.58,82,0,1610118195,,,ET,1610077266,1610118776,10800,333356,Kemisē,200,,,,,,,1010,857,,,
18.4232,-33.9258,800,Clear,clear sky,01d,stations,297.93,290.38,297.59,298.15,1010,53,10000,12.86,180,0,1610117871,1,1899,ZA,1610077471,1610128867,7200,3369157,Cape Town,200,,,,,,18.01,,,,,
172.7902,3.0707,500,Rain,light rain,10n,stations,300.06,300,300.06,300.06,1007,83,9257,8.2,86,100,1610118134,,,KI,1610131020,1610174050,43200,2110227,Butaritari,200,0.4,,,,,,1007,1006,,,
-175.2,-21.2,801,Clouds,few clouds,02n,stations,298.15,302.51,298.15,298.15,1014,94,10000,2.06,40,20,1610118137,1,7285,TO,1610212079,1610260074,46800,4032243,Vaini,200,,,,,,,,,,,
117.1333,-20.7833,500,Rain,light rain,10n,stations,305.36,307.17,305.36,305.36,1010,49,10000,2.78,261,80,1610118196,,,AU,1610055494,1610103450,28800,2062276,Roebourne,200,0.1,,,,,,1010,1008,,,
-97.5169,28.017,801,Clouds,few clouds,02d,stations,281.51,276.48,280.93,282.15,1027,71,10000,5.14,30,20,1610118139,1,3705,US,1610112159,1610149846,-21600,4726521,San Patricio,200,,,,,,,,,,,
29.0864,70.8578,800,Clear,clear sky,01n,stations,266.03,253.41,264.15,267.15,1018,63,10000,13.38,230,0,1610118196,1,1620,NO,0,0,3600,780687,Berlevåg,200,,,,,,,,,,,
-70.9167,-53.15,802,Clouds,scattered clouds,03d,stations,286.04,279.64,285.93,286.15,1000,54,10000,7.2,280,40,1610118132,1,8487,CL,1610094673,1610154560,-10800,3874787,Punta Arenas,200,,,,,,,,,,,
119.8062,16.2923,801,Clouds,few clouds,02n,stations,298.04,296.05,298.04,298.04,1012,81,10000,9.11,14,16,1610118196,,,PH,1610058653,1610099007,28800,1717787,Catuday,200,,,,,,,1012,996,,,
-134.9692,-23.1203,804,Clouds,overcast clouds,04d,stations,298.89,300.86,298.89,298.89,1016,73,10000,2.83,15,100,1610118133,,,PF,1610115752,1610164235,-32400,4030556,Rikitea,200,,,,,,,1016,1013,,,
-109.9124,22.8909,800,Clear,clear sky,01d,stations,287.88,284.2,287.15,288.71,1018,58,10000,4.12,260,1,1610118035,1,7165,MX,1610114519,1610153437,-25200,3985710,Cabo San Lucas,200,,,,,,,,,,,
-9.0603,42.7762,800,Clear,clear sky,01d,stations,282.89,279.04,282.59,283.15,1012,51,10000,2.68,41,0,1610118197,3,72671,ES,1610093178,1610126356,3600,3115824,Muros,200,,,,,,8.94,,,,,
115.3333,-33.65,803,Clouds,broken clouds,04n,stations,298.03,297.85,297.59,298.71,1010,40,10000,0.45,70,75,1610118133,3,2020551,AU,1610054241,1610105567,28800,2075265,Busselton,200,,,,,,2.68,,,,,
168.3333,-46.6,804,Clouds,overcast clouds,04n,stations,285.93,282.13,285.93,285.93,1011,75,10000,4.92,247,87,1610118135,3,2008959,NZ,1610125541,1610181670,46800,2206939,Bluff,200,,,,,,7.6,,,,,
-54.3333,-34.4833,800,Clear,clear sky,01d,stations,301.05,299.81,301.05,301.05,1011,50,10000,4.89,183,0,1610118197,,,UY,1610094858,1610146413,-10800,3440777,Rocha,200,,,,,,,1011,1007,,,
-139.0333,-9.8,801,Clouds,few clouds,02n,stations,298.29,296.34,298.29,298.29,1013,78,10000,8.78,84,21,1610118148,,,PF,1610118182,1610163757,-34200,4020109,Atuona,200,,,,,,,1013,1005,,,
-159.319,22.0752,800,Clear,clear sky,01n,stations,291.15,290.65,291.15,291.15,1018,94,10000,4.12,280,1,1610118138,1,7873,US,1610126285,1610165394,-36000,5848280,Kapaa,200,,,,,,,,,,,
5.75,5.5167,500,Rain,light rain,10d,stations,303.96,306.57,303.96,303.96,1008,62,10000,3.5,241,77,1610118197,,,NG,1610084938,1610127485,3600,2319133,Warri,200,0.26,,,,,,1008,1007,,,
-69.4333,-15.4667,500,Rain,light rain,10d,stations,280.68,276.54,280.68,280.68,1020,81,10000,4.16,228,97,1610118197,,,PE,1610100881,1610147640,-18000,3931137,Putina,200,0.16,,,,,,1020,646,,,
147.0587,-42.7826,804,Clouds,overcast clouds,04n,stations,286.51,284.96,284.82,288.15,1023,77,10000,2.06,120,90,1610118134,1,9545,AU,1610131489,1610185936,39600,2155415,New Norfolk,200,,,,,,,,,,,
20.0403,-34.5322,800,Clear,clear sky,01d,stations,298.15,295.71,298.15,298.15,1012,53,10000,5.66,190,5,1610118140,1,1966,ZA,1610076990,1610128572,7200,1015776,Bredasdorp,200,,,,,,,,,,,
123.3711,66.7697,804,Clouds,overcast clouds,04n,stations,234.35,229.07,234.35,234.35,1015,82,2256,1.91,151,100,1610118149,,,RU,1610158433,1610170365,32400,2012530,Zhigansk,200,,,,,,,1015,1008,,,
-71.3436,-29.9533,804,Clouds,overcast clouds,04d,stations,289.15,287.53,289.15,289.15,1018,88,10000,4.12,270,90,1610118116,1,8514,CL,1610099601,1610149837,-10800,3893629,Coquimbo,200,,,,,,,,,,,
-60.3797,-5.1206,802,Clouds,scattered clouds,03d,stations,303.23,308.94,303.23,303.23,1011,74,10000,0.95,229,45,1610118198,,,BR,1610099768,1610144406,-14400,3663142,Novo Aripuanã,200,,,,,,,1011,1008,,,
-77,40.1254,800,Clear,clear sky,01d,stations,271.71,266.44,271.48,272.15,1019,69,10000,3.6,320,1,1610117852,1,3751,US,1610109003,1610143152,-18000,5220355,York,200,,,,,,,,,,,
12.6934,67.667,803,Clouds,broken clouds,04n,stations,274.15,267.09,274.15,274.15,1017,75,10000,6.69,140,75,1610118147,1,1707,NO,1610100313,1610108776,3600,3137469,Sørland,200,,,,,,,,,,,
-51.1,69.2167,601,Snow,snow,13n,stations,256.15,241.36,256.15,256.15,1034,71,10000,15.95,100,20,1610118154,1,165,GL,0,0,-10800,3423146,Ilulissat,200,,,,,,,,,,,
-69.3632,77.484,804,Clouds,overcast clouds,04n,stations,253.26,245.37,253.26,253.26,1033,87,1349,6.08,94,100,1610118198,,,GL,0,0,-14400,3831208,Qaanaaq,200,,,,,,,1033,1029,,,
26.891,-33.5906,803,Clouds,broken clouds,04d,stations,298.15,302.38,298.15,298.15,1010,82,10000,0.45,254,65,1610118091,3,2011314,ZA,1610075488,1610126784,7200,964432,Port Alfred,200,0.1,,,,,2.68,,,,,
-152.4072,57.79,500,Rain,light rain,10n,stations,275.15,268.49,275.15,275.15,984,87,10000,6.69,300,90,1610118142,1,7668,US,1610131722,1610156638,-32400,5866583,Saint Paul Harbor,200,0.11,,,,,,,,,,
-159.775,-21.2078,801,Clouds,few clouds,02n,stations,297.15,300.71,297.15,297.15,1014,88,10000,1.54,130,14,1610118150,1,7271,CK,1610121934,1610169964,-36000,4035715,Avarua,200,,,,,,,,,,,
-78.8784,35.0527,804,Clouds,overcast clouds,04d,stations,277.47,271.93,277.04,278.15,1013,75,10000,5.14,30,90,1610117944,1,4061,US,1610108644,1610144412,-18000,4466033,Fayetteville,200,,,,,,,,,,,
152.4333,-3.6667,804,Clouds,overcast clouds,04n,stations,299.91,302.25,299.91,299.91,1007,80,10000,4.16,65,99,1610118153,,,PG,1610135248,1610179596,36000,2090021,Namatanai,200,,,,,,,1007,1001,,,
-73.9662,42.6001,801,Clouds,few clouds,02d,stations,267.67,263.13,266.48,268.15,1016,77,10000,2.24,337,17,1610117882,3,19530,US,1610108720,1610141978,-18000,5106841,Albany,200,,,,,,3.13,,,,,
-28.7,38.5167,802,Clouds,scattered clouds,03d,stations,288.15,283.37,288.15,288.15,1028,63,10000,6.17,70,40,1610118150,1,6883,PT,1610097141,1610131822,-3600,3372707,Ribeira Grande,200,,,,,,,,,,,
80.5464,73.5069,804,Clouds,overcast clouds,04n,stations,248.5,239.59,248.5,248.5,1027,90,7344,7.37,36,85,1610118144,,,RU,0,0,25200,1507390,Dikson,200,,,,,,,1027,1021,,,
-42.0278,-22.9661,800,Clear,clear sky,01d,stations,303.58,306.86,303.15,304.15,1010,66,10000,3.09,170,0,1610118016,1,8326,BR,1610093454,1610141909,-10800,3471451,Arraial do Cabo,200,,,,,,,,,,,
-113.5841,37.1041,800,Clear,clear sky,01d,stations,271.15,267.35,271.15,271.15,1025,54,10000,1.05,44,1,1610118057,1,5832,US,1610117285,1610152434,-25200,5546220,Saint George,200,,,,,,,,,,,
-3.5226,55.9029,800,Clear,clear sky,01d,stations,271.9,267.57,271.48,272.15,1023,80,10000,2.57,240,0,1610118199,1,1442,GB,1610095265,1610121610,0,2644204,Livingston,200,,,,,,,,,,,
72.8944,2.6708,804,Clouds,overcast clouds,04n,stations,301.02,303.82,301.02,301.02,1008,78,10000,4.04,320,100,1610118199,,,MV,1610068539,1610111645,18000,1337607,Kudahuvadhoo,200,,,,,,,1008,1007,,,
-115.95,30.4833,800,Clear,clear sky,01d,stations,286.93,283.48,286.93,286.93,1019,75,10000,4.78,325,0,1610118200,,,MX,1610116902,1610153954,-28800,3984997,San Quintín,200,,,,,,,1019,1018,,,
168.8643,-46.1927,803,Clouds,broken clouds,04n,stations,285.93,282.13,285.93,285.93,1011,75,10000,4.92,247,81,1610118138,3,2008959,NZ,1610125509,1610181446,46800,6201424,Mataura,200,,,,,,7.6,,,,,
-79.2353,42.097,804,Clouds,overcast clouds,04d,stations,268.2,263.7,267.15,269.26,1019,93,10000,2.57,40,90,1610118136,1,4588,US,1610109891,1610143337,-18000,5122534,Jamestown,200,,,,,,,,,,,
-88.55,13.2833,800,Clear,clear sky,01d,stations,300.38,305.53,299.15,302.15,1016,83,10000,1.03,50,0,1610118200,1,7207,SV,1610108353,1610149346,-21600,3584003,Puerto El Triunfo,200,,,,,,,,,,,
24.4336,0.8102,500,Rain,light rain,10d,stations,299.61,303.63,299.61,299.61,1007,80,6599,1.53,235,97,1610118200,,,CD,1610079990,1610123462,7200,203717,Yangambi,200,0.68,,,,,,1007,958,,,
-121.9166,36.6177,800,Clear,clear sky,01n,stations,285.06,281.38,284.26,286.15,1023,54,10000,3.09,120,1,1610118146,1,4980,US,1610119209,1610154511,-28800,5380437,Pacific Grove,200,,,,,,,,,,,
151.2833,59.5833,804,Clouds,overcast clouds,04n,stations,252.27,246.76,252.27,252.27,1001,80,10000,2.6,23,94,1610118137,,,RU,1610146044,1610169352,39600,2122574,Ola,200,,,,,,,1001,1000,,,
-173.3,64.3833,800,Clear,clear sky,01n,stations,251.2,246.28,251.2,251.2,1005,82,10000,1.72,78,10,1610118144,,,RU,1610226923,1610244317,43200,4031574,Provideniya,200,,,,,,,1005,1005,,,
57.7,-20.4081,500,Rain,light rain,10n,stations,300.15,300.15,300.15,300.15,1008,74,8000,6.69,120,75,1610118200,1,2061,MU,1610069808,1610117672,14400,934322,Mahébourg,200,0.2,,,,,,,,,,
81.6667,16.45,803,Clouds,broken clouds,04n,stations,294.69,295.66,294.69,294.69,1012,89,10000,3.65,99,73,1610118200,,,IN,1610067825,1610108148,19800,1261852,Narasapuram,200,,,,,,,1012,1011,,,
57.7625,-20.2078,500,Rain,light rain,10n,stations,299.68,299.44,299.26,300.15,1008,74,8000,6.69,120,75,1610118139,1,2061,MU,1610069816,1610117634,14400,1106643,Quatre Cocos,200,0.15,,,,,,,,,,
-35.4608,-5.1989,802,Clouds,scattered clouds,03d,stations,304.15,302.96,304.15,304.15,1013,58,10000,8.23,150,40,1610118155,1,8452,BR,1610093778,1610138432,-10800,3386213,Touros,200,,,,,,,,,,,
123.3425,13.3068,501,Rain,moderate rain,10n,stations,297.08,300.35,297.08,297.08,1010,93,4430,2.6,13,100,1610118201,,,PH,1610057492,1610098470,28800,1722803,Buluang,200,2.898,,,,,,1010,1009,,,
-60.7,-31.6333,800,Clear,clear sky,01d,stations,308.51,305.46,307.59,309.82,1007,10,10000,1.34,322,0,1610118139,3,2008823,AR,1610096810,1610147518,-10800,3836277,Santa Fe,200,,,,,,4.02,,,,,
85.3333,27.6667,801,Clouds,few clouds,02n,stations,284.15,282.62,284.15,284.15,1017,82,6000,1.54,90,20,1610118201,1,9201,NP,1610068229,1610105983,20700,1282931,Patan,200,,,,,,,,,,,
4.7077,12.7525,803,Clouds,broken clouds,04d,stations,310.8,303.76,310.8,310.8,1007,8,10000,6.79,88,63,1610118201,,,NG,1610085913,1610127010,3600,2349431,Sabla,200,,,,,,,1007,979,,,
10,6.0167,801,Clouds,few clouds,02d,stations,303.62,300.52,303.62,303.62,1006,17,10000,2.19,349,20,1610118201,,,CM,1610083967,1610126416,3600,2227853,Mbengwi,200,,,,,,,1006,878,,,
141.9667,-38.2667,800,Clear,clear sky,01n,stations,286.1,284.35,286.1,286.1,1022,87,10000,2.89,92,0,1610118157,,,AU,1610133555,1610186315,39600,2171099,Codrington,200,,,,,,,1022,1021,,,
37.2685,25.0213,800,Clear,clear sky,01n,stations,299.31,298.39,299.31,299.31,1012,53,10000,4.05,278,0,1610118002,,,SA,1610079442,1610117848,10800,100926,Umluj,200,,,,,,,1012,1012,,,
-82.5271,33.194,300,Drizzle,light intensity drizzle,09d,stations,278.49,276.12,278.15,279.15,1013,92,2012,1.54,350,90,1610118149,1,2827,US,1610109251,1610145557,-18000,4231997,Avera,200,,701,Mist,mist,50d,,,,,,
179.3167,63.05,800,Clear,clear sky,01n,stations,245.88,240.73,245.88,245.88,1006,86,10000,1.9,334,9,1610118155,,,RU,1610141364,1610160573,43200,2126710,Beringovskiy,200,,,,,,,1006,1003,,,
166.4372,68.0546,804,Clouds,overcast clouds,04n,stations,246.79,242.47,246.79,246.79,1006,86,4583,0.74,71,91,1610118202,,,RU,1610150563,1610157558,43200,2126682,Bilibino,200,,,,,,,1006,967,,,
73.5667,2.9167,804,Clouds,overcast clouds,04n,stations,301.43,304.63,301.43,301.43,1008,73,10000,2.89,341,100,1610118202,,,MV,1610068402,1610111460,18000,1337617,Muli,200,,,,,,,1008,1008,,,
-65.7125,66.1451,803,Clouds,broken clouds,04d,stations,249.15,244.27,249.15,249.15,1030,70,10000,1.54,90,75,1610118139,1,968,CA,1610116666,1610130069,-18000,6096551,Pangnirtung,200,,,,,,,,,,,
11.8578,-4.7561,801,Clouds,few clouds,02d,stations,303.15,306.03,303.15,303.15,1009,70,10000,4.12,230,20,1610118202,1,2025,CG,1610082462,1610127029,3600,2258378,Loandjili,200,,,,,,,,,,,
-56.1549,72.7868,804,Clouds,overcast clouds,04n,stations,257.38,251.22,257.38,257.38,1036,83,10000,3.79,109,100,1610118141,,,GL,0,0,-10800,3418910,Upernavik,200,,,,,,,1036,1036,,,
72.9667,3.7833,804,Clouds,overcast clouds,04n,stations,301.37,305.07,301.37,301.37,1008,76,10000,2.67,310,100,1610118121,,,MV,1610068631,1610111519,18000,1337605,Mahibadhoo,200,,,,,,,1008,1008,,,
-50.0119,-24.7911,802,Clouds,scattered clouds,03d,stations,297.06,299.49,297.06,297.06,1012,81,10000,2.11,252,39,1610117906,,,BR,1610095150,1610144046,-10800,3466704,Castro,200,,,,,,,1012,903,,,
111.9125,37.0244,800,Clear,clear sky,01n,stations,263.82,257.91,263.82,263.82,1036,65,10000,3.65,257,0,1610118203,,,CN,1610063157,1610098293,28800,1805833,Jiexiu,200,,,,,,,1036,941,,,
53.471,54.4815,804,Clouds,overcast clouds,04n,stations,263.74,257.42,263.74,263.74,1026,95,5207,4.65,172,100,1610118203,,,RU,1610081093,1610108418,18000,515879,Oktyabr'skiy,200,,,,,,,1026,1009,,,
94.7667,28.1667,800,Clear,clear sky,01n,stations,287,285.91,287,287,1017,67,10000,0.83,346,0,1610118203,,,IN,1610066028,1610103655,19800,1278969,Along,200,,,,,,,1017,974,,,
152.8535,-25.2986,803,Clouds,broken clouds,04n,stations,294.26,295.22,294.26,294.26,1009,83,10000,2.68,133,77,1610118203,3,2032484,AU,1610132818,1610181824,36000,2146219,Hervey Bay,200,,,,,,5.81,,,,,
-179.1667,66.3167,803,Clouds,broken clouds,04n,stations,244.48,238.85,244.48,244.48,1006,88,10000,2.56,12,67,1610118203,,,RU,1610230287,1610243770,43200,4031742,Egvekinot,200,,,,,,,1006,948,,,
-17.9182,28.6585,803,Clouds,broken clouds,04d,stations,289.27,284.21,288.71,290.15,1012,72,10000,7.72,30,75,1610118141,1,2377,ES,1610093136,1610130651,0,2514651,Los Llanos de Aridane,200,,,,,,14.92,,,,,
26.7114,-30.6937,804,Clouds,overcast clouds,04d,stations,300.54,298.47,300.54,300.54,1010,36,10000,3.42,357,85,1610118203,,,ZA,1610075952,1610126406,7200,1023309,Aliwal North,200,,,,,,,1010,871,,,
-73.414,41.3712,800,Clear,clear sky,01d,stations,270.44,265.78,269.82,271.48,1017,69,10000,2.57,280,1,1610118204,1,3888,US,1610108362,1610142071,-18000,5282297,Bethel,200,,,,,,,,,,,
-70.9467,-30.6919,800,Clear,clear sky,01d,stations,300.63,297.73,300.63,300.63,1016,33,10000,4.12,279,0,1610118204,,,CL,1610099404,1610149844,-10800,3879429,Monte Patria,200,,,,,,,1016,965,,,
76.6333,66.0833,804,Clouds,overcast clouds,04n,stations,249.68,243.47,249.68,249.68,1032,89,10000,3.55,238,96,1610118204,,,RU,1610082489,1610095900,18000,1496511,Novy Urengoy,200,,,,,,,1032,1025,,,
-147.7164,64.8378,803,Clouds,broken clouds,04n,stations,261.15,256.65,261.15,261.15,993,72,10000,1.54,360,75,1610117894,1,7683,US,1610134918,1610151190,-32400,5861897,Fairbanks,200,,,,,,,,,,,
170.3133,69.7008,804,Clouds,overcast clouds,04n,stations,248.87,244.4,248.87,248.87,1006,91,2058,1.04,170,92,1610118149,,,RU,0,0,43200,2122090,Pevek,200,,,,,,,1006,1000,,,
-93.218,45.0205,701,Mist,mist,50d,stations,264.8,260.73,264.26,265.37,1031,93,3219,1.53,351,90,1610118204,1,4900,US,1610113816,1610146125,-21600,5044290,Saint Anthony,200,,,,,,,,,,,
136.9,37.4,601,Snow,snow,13n,stations,271.9,264.38,271.9,271.9,1010,98,502,7.6,351,100,1610118204,,,JP,1610143614,1610178688,32400,1848976,Wajima,200,,,,,,,1010,1010,,0.8862,
-68.5914,70.4692,802,Clouds,scattered clouds,03n,stations,253.15,245.51,253.15,253.15,1025,77,10000,5.66,120,40,1610118204,1,776,CA,0,0,-18000,5924351,Clyde River,200,,,,,,,,,,,
147.2712,-2.0226,804,Clouds,overcast clouds,04n,stations,301,304.25,301,301,1006,77,10000,3.2,79,100,1610118204,,,PG,1610136649,1610180674,36000,2092164,Lorengau,200,,,,,,,1006,1006,,,
-17.1,32.6667,500,Rain,light rain,10d,stations,283.48,281.6,279.82,286.48,1011,74,10000,1.34,262,35,1610118153,3,2008291,PT,1610093474,1610129920,0,2264557,Ponta do Sol,200,0.16,,,,,2.68,,,,,
114.6,-28.7667,804,Clouds,overcast clouds,04n,stations,299.15,299.82,299.15,299.15,1011,65,10000,3.6,250,97,1610118205,1,9522,AU,1610055111,1610105048,28800,2070998,Geraldton,200,,,,,,,,,,,
30.7861,59.7035,802,Clouds,scattered clouds,03n,stations,266.34,260.42,264.26,267.59,1019,73,10000,4,70,40,1610118149,1,8926,RU,1610088665,1610111737,10800,546105,Nikolskoye,200,,,,,,,,,,,
79.5667,30.5667,801,Clouds,few clouds,02n,stations,279.15,275.22,279.15,279.15,1023,42,10000,1.75,25,13,1610118205,,,IN,1610069988,1610106993,19800,1268814,Joshīmath,200,,,,,,,1023,833,,,
-103.3344,34.1862,804,Clouds,overcast clouds,04d,stations,270.86,266.76,270.15,272.04,1027,100,10000,2.57,90,90,1610118205,1,3725,US,1610114386,1610150412,-25200,5484874,Portales,200,,,,,,,,,,,
133.5136,45.0917,804,Clouds,overcast clouds,04n,stations,246.62,241.95,246.62,246.62,1019,89,4301,1.25,241,99,1610118205,,,RU,1610145809,1610178119,36000,2022064,Kirovskiy,200,,,,,,,1019,1006,,,
-156.7887,71.2906,600,Snow,light snow,13n,stations,252.15,247,252.15,252.15,1002,77,10000,2.06,120,90,1610118138,1,7649,US,0,0,-32400,5880054,Barrow,200,,,,,,,,,,,0.25
140.7667,-37.8333,800,Clear,clear sky,01n,stations,285.15,283.69,285.15,285.15,1022,94,10000,2.57,160,0,1610118205,1,9560,AU,1610133917,1610186529,37800,2156643,Mount Gambier,200,,,,,,,,,,,
54.0924,17.0151,801,Clouds,few clouds,02n,stations,297.15,296.91,297.15,297.15,1015,53,10000,2.06,110,20,1610118205,1,7562,OM,1610074504,1610114708,14400,286621,Salalah,200,,,,,,,,,,,
139.2667,-35.1167,800,Clear,clear sky,01n,stations,290.23,290.16,288.71,292.59,1019,71,10000,0.89,266,0,1610118131,3,2005401,AU,1610134720,1610186446,37800,2065176,Murray Bridge,200,,,,,,3.13,,,,,
-149.15,-17.7333,801,Clouds,few clouds,02n,stations,297.09,300.49,297.04,297.15,1011,83,10000,1.03,180,20,1610118099,1,7318,PF,1610119775,1610167022,-36000,4033557,Tautira,200,,,,,,,,,,,
25.0865,31.7561,800,Clear,clear sky,01d,stations,291.28,290.05,291.28,291.28,1018,65,10000,2.41,119,0,1610118206,,,LY,1610083224,1610119915,7200,80509,Al Bardīyah,200,,,,,,,1018,1014,,,
6.5779,12.5898,803,Clouds,broken clouds,04d,stations,309.36,301.28,309.36,309.36,1008,9,10000,8.37,90,83,1610118206,,,NG,1610085447,1610126578,3600,2334756,Kaura Namoda,200,,,,,,,1008,967,,,
15.6401,78.2186,600,Snow,light snow,13n,stations,270.15,261.94,270.15,270.15,1004,74,6000,7.72,230,90,1610118043,1,1663,SJ,0,0,3600,2729907,Longyearbyen,200,,,,,,,,,,0.27,
39.0899,49.5464,803,Clouds,broken clouds,04n,stations,274,269.83,274,274,1015,92,10000,3.06,227,66,1610118206,,,UA,1610083105,1610113310,7200,699311,Novopskov,200,,,,,,,1015,1006,,,
-39.2481,-17.7125,800,Clear,clear sky,01d,stations,303.28,303.61,303.28,303.28,1013,60,10000,5.87,36,9,1610118136,,,BR,1610093389,1610140639,-10800,3466980,Caravelas,200,,,,,,,1013,1012,,,
-134.4197,58.3019,804,Clouds,overcast clouds,04n,stations,278.16,273.97,277.04,279.15,1001,56,10000,2.57,80,90,1610118141,1,7729,US,1610127629,1610152095,-32400,5554072,Juneau,200,,,,,,,,,,,
27.616,2.7739,801,Clouds,few clouds,02d,stations,305.74,305.66,305.74,305.74,1004,29,10000,1.09,351,15,1610118206,,,CD,1610079419,1610122505,7200,215771,Isiro,200,,,,,,,1004,923,,,
13.2393,38.1711,803,Clouds,broken clouds,04d,stations,287.27,283.62,287.04,288.15,1007,88,10000,6.17,60,75,1610118207,1,6708,IT,1610087020,1610121807,3600,2525392,Capaci,200,,,,,,,,,,,
147.3294,-42.8794,804,Clouds,overcast clouds,04n,stations,288.15,287.03,288.15,288.15,1023,77,10000,2.06,120,90,1610117725,1,9545,AU,1610131404,1610185891,39600,2163355,Hobart,200,,,,,,,,,,,
-58.6198,-34.6534,800,Clear,clear sky,01d,stations,300.32,300.08,299.15,301.48,1012,50,10000,3.09,190,0,1610118207,1,8237,AR,1610095861,1610147468,-10800,3430545,Morón,200,,,,,,,,,,,
100.3354,5.4112,801,Clouds,few clouds,02n,stations,301.14,302.83,300.93,301.48,1007,69,8000,4.12,50,20,1610117935,1,9429,MY,1610062221,1610104788,28800,1735106,George Town,200,,,,,,,,,,,
-51.2894,-0.115,802,Clouds,scattered clouds,03d,stations,306.15,309.16,306.15,306.15,1011,62,10000,4.63,50,40,1610118207,1,8415,BR,1610098078,1610141731,-10800,3395042,Mazagão,200,,,,,,,,,,,
-120.4579,34.6391,741,Fog,fog,50n,stations,280.79,278.44,279.15,283.15,1022,100,805,2.57,100,90,1610118207,1,4747,US,1610118562,1610154459,-28800,5367788,Lompoc,200,,,,,,,,,,,
-155.09,19.7297,800,Clear,clear sky,01n,stations,290.46,288.72,289.82,291.15,1018,68,10000,3.09,240,1,1610118143,1,7881,US,1610125008,1610164640,-36000,5855927,Hilo,200,,,,,,,,,,,
110.3333,1.55,801,Clouds,few clouds,02n,stations,298.15,302.87,298.15,298.15,1008,94,10000,1.54,0,20,1610118165,1,9366,MY,1610059441,1610102767,28800,1735634,Kuching,200,,,,,,,,,,,
33.1782,-12.2929,501,Rain,moderate rain,10d,stations,297.62,301.5,297.62,297.62,1005,84,7391,0.86,245,100,1610118207,,,ZM,1610076579,1610122674,7200,909299,Lundazi,200,2.64,,,,,,1005,883,,,
73.0833,-0.6,804,Clouds,overcast clouds,04n,stations,301.53,302.54,301.53,301.53,1008,78,10000,7,311,100,1610118148,,,MV,1610068173,1610111921,18000,1282256,Hithadhoo,200,,,,,,,1008,1008,,,
135.4833,-3.3667,804,Clouds,overcast clouds,04n,stations,297.56,301.37,297.56,297.56,1008,89,10000,1.63,170,100,1610118208,,,ID,1610139347,1610183636,32400,1634614,Nabire,200,,,,,,,1008,1008,,,
-73.65,-37.6167,803,Clouds,broken clouds,04d,stations,289.1,283.46,289.1,289.1,1017,60,10000,7.46,193,76,1610118158,,,CL,1610098991,1610151555,-10800,3883457,Lebu,200,,,,,,,1017,1013,,,
108.2667,-2.8833,804,Clouds,overcast clouds,04n,stations,300.01,303.82,300.01,300.01,1008,81,10000,2.3,307,91,1610118208,,,ID,1610059501,1610103699,25200,1636426,Manggar,200,,,,,,,1008,1008,,,
76.2167,19.6,803,Clouds,broken clouds,04n,stations,299.56,299.37,299.56,299.56,1010,53,10000,3.14,41,75,1610118208,,,IN,1610069473,1610109116,19800,1260228,Partūr,200,,,,,,,1010,960,,,
