coord/lon,coord/lat,weather/0/id,weather/0/main,weather/0/description,weather/0/icon,base,main/temp,main/feels_like,main/temp_min,main/temp_max,main/pressure,main/humidity,visibility,wind/speed,wind/deg,clouds/all,dt,sys/type,sys/id,sys/country,sys/sunrise,sys/sunset,timezone,id,name,cod,main/sea_level,main/grnd_level,wind/gust,rain/1h,message,snow/1h,weather/1/id,weather/1/main,weather/1/description,weather/1/icon
-70.0995,41.2835,600,Snow,light snow,13d,stations,274.46,267.19,274.15,274.82,1007,80,6437,7.2,360,90,1610212881,1,3218,US,1610193938,1610227752,-18000,4944903,Nantucket,200,,,,,,,,,,
-80.3445,39.2807,802,Clouds,scattered clouds,03d,stations,273.68,269.47,273.15,274.82,1021,59,10000,2.06,0,40,1610213171,1,3634,US,1610196052,1610230557,-18000,4802316,Clarksburg,200,,,,,,,,,,
-23.7142,64.8945,804,Clouds,overcast clouds,04n,stations,271.04,265.56,271.04,271.04,1018,88,9186,4.29,242,96,1610213171,,,IS,1610191528,1610207891,0,3414079,Olafsvik,200,1018,1017,,,,0.1,,,,
110.3967,18.8003,804,Clouds,overcast clouds,04n,stations,287.1,283.39,287.1,287.1,1020,80,10000,5.58,355,86,1610213171,,,CN,1610234004,1610273872,28800,1791779,Wanning,200,1020,1019,,,,,,,,
10.7002,46.6166,800,Clear,clear sky,01n,stations,267.21,262.51,265.15,269.26,1012,57,10000,2.06,20,0,1610213171,1,6813,IT,1610175602,1610207293,3600,3175096,Laas,200,,,,,,,,,,
23.4333,-3.4833,803,Clouds,broken clouds,04n,stations,294.02,297.01,294.02,294.02,1008,92,10000,0.69,68,61,1610213171,,,CD,1610166236,1610210546,7200,211647,Lodja,200,1008,955,,,,,,,,
15.6401,78.2186,600,Snow,light snow,13n,stations,267.15,257.05,267.15,267.15,1015,86,8000,10.29,110,75,1610213171,1,1663,SJ,0,0,3600,2729907,Longyearbyen,200,,,,,,,,,,
-17.3389,66.0449,804,Clouds,overcast clouds,04n,stations,268.15,262.66,268.15,268.15,1015,74,10000,3.6,360,90,1610213171,1,83,IS,1610191197,1610205161,0,2629833,Husavik,200,,,,,,,,,,
30.7861,59.7035,803,Clouds,broken clouds,04n,stations,260.37,255.61,259.15,260.93,1020,85,9000,2,120,84,1610213171,1,8926,RU,1610175001,1610198251,10800,546105,Nikolskoye,200,,,,,,,,,,
-71.1419,21.4612,803,Clouds,broken clouds,04d,stations,299.28,302.32,299.28,299.28,1017,70,10000,1.08,329,79,1610213172,,,TC,1610191460,1610230731,-18000,3576994,Cockburn Town,200,1017,1016,,,,,,,,
25.678,8.4596,803,Clouds,broken clouds,04n,stations,298.79,296.13,298.79,298.79,1007,21,10000,1.34,4,66,1610213172,,,SS,1610166865,1610208840,10800,368246,Raja,200,1007,946,,,,,,,,
122.8766,-0.9131,801,Clouds,few clouds,02n,stations,298.02,301.44,298.02,298.02,1007,81,10000,1.37,351,13,1610213172,,,ID,1610229039,1610272846,28800,1637001,Biak,200,1007,986,,,,,,,,
51.6541,29.6195,800,Clear,clear sky,01n,stations,282.55,280.08,282.55,282.55,1022,47,10000,0.42,344,0,1610213172,,,IR,1610162965,1610200268,12600,128321,Kāzerūn,200,1022,923,,,,,,,,
167.7167,-45.4167,803,Clouds,broken clouds,04d,stations,281.02,279.4,281.02,281.02,1011,86,10000,0.91,309,76,1610213172,,,NZ,1610212433,1610267922,46800,2181625,Te Anau,200,1011,986,,,,,,,,
170.3133,69.7008,801,Clouds,few clouds,02n,stations,242.66,238.23,242.66,242.66,1015,88,10000,0.82,185,11,1610213172,,,RU,0,0,43200,2122090,Pevek,200,1015,1008,,,,,,,,
-56.1549,72.7868,802,Clouds,scattered clouds,03n,stations,260.86,254.1,260.86,260.86,1013,81,10000,4.85,35,32,1610213172,,,GL,0,0,-10800,3418910,Upernavik,200,1013,1013,,,,,,,,
121.9,-33.8667,802,Clouds,scattered clouds,03n,stations,298.15,293.07,298.15,298.15,1009,38,10000,7.2,30,50,1610213172,1,9525,AU,1610225536,1610276817,28800,2071860,Esperance,200,,,,,,,,,,
-124.0198,54.0166,801,Clouds,few clouds,02d,stations,262.87,259.15,262.87,262.87,1029,94,10000,0.84,73,15,1610213172,,,CA,1610209878,1610237701,-28800,6173361,Vanderhoof,200,1029,948,,,,,,,,
144.0661,-4.0625,804,Clouds,overcast clouds,04n,stations,296.77,301.43,296.77,296.77,1008,95,10000,0.65,186,100,1610213172,,,PG,1610223645,1610268065,36000,2100765,Angoram,200,1008,1007,,,,,,,,
103.2863,50.3741,804,Clouds,overcast clouds,04n,stations,249.26,244.49,249.26,249.26,1040,81,10000,1.44,259,98,1610213173,,,RU,1610240659,1610270631,28800,2012728,Zakamensk,200,1040,898,,,,,,,,
108.0108,61.2767,804,Clouds,overcast clouds,04n,stations,246.9,241.69,246.9,246.9,1029,87,10000,2.02,252,96,1610213173,,,RU,1610243643,1610265379,28800,2012956,Yerbogachën,200,1029,990,,,,,,,,
31.4158,48.2422,800,Clear,clear sky,01n,stations,272.39,267.83,272.39,272.39,1019,94,10000,3.36,274,5,1610213173,,,UA,1610171002,1610201947,7200,696581,Pomichna,200,1019,994,,,,,,,,
-116.0667,30.85,800,Clear,clear sky,01d,stations,287.04,283.35,287.04,287.04,1019,32,10000,1.95,320,0,1610213173,3,2033291,MX,1610203379,1610240382,-28800,3979216,Camalú,200,,,,,,,,,,
104.1833,10.6167,801,Clouds,few clouds,02n,stations,298.34,297.04,297.15,299.15,1010,53,10000,4.12,30,20,1610213173,1,9312,KH,1610234651,1610276208,25200,1831112,Kampot,200,,,,,,,,,,
73.4167,27.6,800,Clear,clear sky,01n,stations,286.36,281.01,286.36,286.36,1016,39,10000,4.71,9,0,1610213173,,,IN,1610157485,1610195298,19800,1261227,Nokha,200,1016,978,,,,,,,,
-64.4728,9.4389,501,Rain,moderate rain,10d,stations,302.36,304.67,302.36,302.36,1013,60,10000,2.41,85,31,1610213173,,,VE,1610188603,1610230386,-14400,3486270,Anaco,200,1013,988,,1.09,,,,,,
72.642,10.5669,501,Rain,moderate rain,10n,stations,301.21,304.85,301.21,301.21,1009,75,10000,2.46,132,100,1610213173,,,IN,1610155801,1610197354,19800,1267390,Kavaratti,200,1009,1008,,1.15,,,,,,
-109.7076,32.834,800,Clear,clear sky,01d,stations,282.91,277.99,282.59,283.15,1015,22,10000,2.57,110,1,1610213173,1,5768,US,1610202122,1610238586,-25200,5312476,Safford,200,,,,,,,,,,
-159.775,-21.2078,500,Rain,light rain,10d,stations,297.15,301.3,297.15,297.15,1014,94,7000,1.54,120,75,1610213174,1,7271,CK,1610208374,1610256373,-36000,4035715,Avarua,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
102.5,71.9667,804,Clouds,overcast clouds,04n,stations,240.56,236.01,240.56,240.56,1037,87,5709,0.95,345,94,1610213174,,,RU,0,0,25200,2022572,Khatanga,200,1037,1033,,,,,,,,
-72.4167,-35.3333,800,Clear,clear sky,01d,stations,291.12,285.04,291.12,291.12,1016,50,10000,7.82,228,0,1610213174,,,CL,1610185522,1610237281,-10800,3893726,Constitución,200,1016,1013,,,,,,,,
80.3167,13.2167,701,Mist,mist,50n,stations,299.15,304.82,299.15,299.15,1012,94,5000,1.03,0,40,1610213174,1,9218,IN,1610154227,1610195243,19800,1267433,Kattivākkam,200,,,,,,,,,,
-171.5986,-13.8745,802,Clouds,scattered clouds,03n,stations,295.15,297.89,295.15,295.15,1010,94,10000,2.06,120,40,1610213174,1,7315,WS,1610298449,1610344823,50400,4035249,Lufilufi,200,,,,,,,,,,
178.4167,69.3833,801,Clouds,few clouds,02n,stations,243.54,238.46,243.54,243.54,1014,82,10000,1.74,268,13,1610213174,,,RU,0,0,43200,2123814,Leningradskiy,200,1014,1014,,,,,,,,
98.7792,1.7427,501,Rain,moderate rain,10n,stations,297.62,301.38,297.62,297.62,1010,85,7475,1.17,41,100,1610213174,,,ID,1610235081,1610278373,25200,1213855,Sibolga,200,1010,1009,,1.72,,,,,,
16.139,29.1614,800,Clear,clear sky,01n,stations,297.56,293,297.56,297.56,1017,19,10000,3.53,136,2,1610213174,,,LY,1610171429,1610208855,7200,2209055,Waddān,200,1017,988,,,,,,,,
57.7,-20.4081,500,Rain,light rain,10n,stations,299.15,303.03,299.15,299.15,1009,94,10000,3.6,130,40,1610213174,1,2061,MU,1610156247,1610204082,14400,934322,Mahébourg,200,,,,0.34,,,,,,
50.8122,9.4942,804,Clouds,overcast clouds,04n,stations,296.74,291.51,296.74,296.74,1014,68,10000,11.07,25,92,1610213175,,,SO,1610160934,1610202702,10800,64814,Bandarbeyla,200,1014,1012,,,,,,,,
-64.7981,-7.2586,803,Clouds,broken clouds,04d,stations,305.2,309.41,305.2,305.2,1010,58,10000,1.27,318,84,1610213175,,,BR,1610187046,1610232099,-14400,3663684,Lábrea,200,1010,1004,,,,,,,,
-111.5833,28.7167,800,Clear,clear sky,01d,stations,289.83,286.76,289.26,290.37,1013,40,10000,2.24,292,0,1610213175,3,2011859,MX,1610202027,1610239581,-25200,3991622,La Providencia,200,,,3.13,,,,,,,
15.9071,56.7446,804,Clouds,overcast clouds,04n,stations,274.22,270.95,273.71,274.82,1020,100,10000,2.06,310,90,1610213175,1,1757,SE,1610177276,1610203120,3600,2687902,Nybro,200,,,,,,,,,,
170.5036,-45.8742,803,Clouds,broken clouds,04d,stations,283.32,282.05,281.48,284.82,994,82,10000,0.89,90,52,1610213115,3,2031989,NZ,1610211660,1610267357,46800,2191562,Dunedin,200,,,0.89,,,,,,,
78.7,67.4667,804,Clouds,overcast clouds,04n,stations,250.32,243.27,250.32,250.32,1030,90,1917,4.77,49,97,1610213175,,,RU,1610170257,1610179989,18000,1489853,Tazovsky,200,1030,1026,,,,,,,,
150.6667,-10.6167,501,Rain,moderate rain,10n,stations,301.06,304.61,301.06,301.06,1005,79,10000,3.18,290,100,1610213175,,,PG,1610221410,1610267132,36000,2132606,Samarai,200,1005,1005,,1.33,,,,,,
-60.025,-3.1019,802,Clouds,scattered clouds,03d,stations,301.64,306.18,301.15,302.15,1012,78,10000,2.06,230,40,1610213020,1,8412,BR,1610186309,1610230544,-14400,3663517,Manaus,200,,,,,,,,,,
23.1307,63.8385,600,Snow,light snow,13n,stations,265.31,260.83,265.15,265.37,1020,86,10000,2.06,110,59,1610213000,1,1343,FI,1610179396,1610197531,7200,651943,Kokkola,200,,,,,,,,,,
-71.3082,-41.1456,802,Clouds,scattered clouds,03d,stations,286.15,276.34,286.15,286.15,1008,50,10000,11.83,290,40,1610212884,1,8315,AR,1610184256,1610238015,-10800,7647007,Bariloche,200,,,,,,,,,,
-8.3327,40.1629,804,Clouds,overcast clouds,04n,stations,279.66,275.01,278.15,280.37,1004,53,10000,3.34,359,100,1610213176,3,2013564,PT,1610178921,1610213113,0,2738381,Lata,200,,,,,,,,,,
-7.5406,43.2686,804,Clouds,overcast clouds,04n,stations,275.19,269.77,274.26,275.93,1012,100,259,5.36,35,89,1610213176,3,2013071,ES,1610179293,1610212360,3600,3105522,Bereda,200,,,7.15,,,,,,,
-97.5169,28.017,802,Clouds,scattered clouds,03d,stations,285.23,278.22,284.82,286.15,1026,67,10000,8.75,40,40,1610213176,1,3705,US,1610198563,1610236292,-21600,4726521,San Patricio,200,,,,,,,,,,
129.4833,28.3667,803,Clouds,broken clouds,04n,stations,282.65,276.25,282.65,282.65,1023,73,6220,7.51,352,78,1610213176,,,JP,1610230527,1610268185,32400,1855540,Naze,200,1023,994,,,,,,,,
45.6483,39.7196,701,Mist,mist,50n,stations,267.15,262.82,267.15,267.15,1029,86,4000,2.06,210,90,1610213176,1,8839,AM,1610165891,1610200224,14400,174726,Saravan,200,,,,,,,,,,
-147.8028,64.8569,803,Clouds,broken clouds,04n,stations,256.34,251.49,255.15,258.15,1000,78,10000,1.82,64,75,1610213176,1,7683,US,1610221230,1610237769,-32400,5859699,College,200,,,,,,,,,,
150.1667,59.7,804,Clouds,overcast clouds,04n,stations,253.75,247.36,253.75,253.75,1005,85,10000,3.94,20,91,1610213176,,,RU,1610232702,1610256079,39600,2127060,Arman',200,1005,1003,,,,,,,,
114.9675,-8.19,802,Clouds,scattered clouds,03n,stations,300.15,304.43,300.15,300.15,1007,89,10000,3.09,290,40,1610213176,1,9333,ID,1610230224,1610275457,28800,1650232,Banjar,200,,,,,,,,,,
-123.0867,44.0521,701,Mist,mist,50d,stations,274.02,271.09,273.15,275.93,1026,100,4828,1.54,170,90,1610213077,1,4018,US,1610207171,1610239960,-28800,5725846,Eugene,200,,,,,,,,,,
-78.8156,1.7986,804,Clouds,overcast clouds,04d,stations,299.12,302.76,299.12,299.12,1014,80,10000,1.7,133,96,1610213177,,,CO,1610191297,1610234578,-18000,3666640,Tumaco,200,1014,1013,,,,,,,,
-75.833,42.2506,800,Clear,clear sky,01d,stations,270.8,261.05,269.82,272.04,1014,43,10000,9.26,340,1,1610213177,1,3429,US,1610195489,1610228954,-18000,5110365,Broome,200,,,12.35,,,,,,,
-158.0858,21.3469,800,Clear,clear sky,01d,stations,291.86,292.67,290.15,293.15,1017,88,10000,2.06,30,1,1610213177,1,7868,US,1610212316,1610251620,-36000,5850554,Makakilo City,200,,,,,,,,,,
122.8833,47.5167,800,Clear,clear sky,01n,stations,252.89,247.65,252.89,252.89,1023,84,10000,2.25,296,0,1610213177,,,CN,1610235263,1610266618,28800,2035593,Nianzishan,200,1023,992,,,,,,,,
153.6833,67.45,804,Clouds,overcast clouds,04n,stations,240.22,235.01,240.22,240.22,1016,84,10000,1.88,216,93,1610213177,,,RU,1610238434,1610248659,39600,2121025,Srednekolymsk,200,1016,1013,,,,,,,,
152.9167,-31.4333,803,Clouds,broken clouds,04n,stations,290.62,292.5,289.82,291.48,1016,99,10000,0.89,142,62,1610213177,3,2030397,AU,1610218441,1610269020,39600,2152659,Port Macquarie,200,,,1.79,,,,,,,
80.4392,47.9714,803,Clouds,broken clouds,04n,stations,251.48,245.82,251.48,251.48,1050,91,10000,2.83,204,58,1610213177,,,KZ,1610159176,1610190235,21600,1525988,Ayagoz,200,1050,960,,,,,,,,
-6.589,62.2266,300,Drizzle,light intensity drizzle,09n,stations,274.15,262.61,274.15,274.15,1008,51,10000,12.35,310,75,1610213177,1,1596,FO,1610185378,1610205819,0,2618795,Klaksvík,200,,,18.52,,,,,,,
-93.1335,31.7668,800,Clear,clear sky,01d,stations,282.15,278.45,282.15,282.15,1029,46,10000,2.06,40,1,1610213177,1,4502,US,1610197998,1610234752,-21600,4334734,Natchitoches,200,,,,,,,,,,
-104.4167,29.5667,800,Clear,clear sky,01d,stations,282.91,279.46,282.59,283.15,1021,50,10000,2.06,90,1,1610213178,1,5416,MX,1610200415,1610237752,-25200,3994469,Ojinaga,200,,,,,,,,,,
-121.4238,38.421,800,Clear,clear sky,01d,stations,277.71,274.08,276.15,278.71,1025,93,10000,3.17,343,1,1610213178,1,5769,US,1610205769,1610240564,-28800,5364271,Laguna,200,,,,,,,,,,
73.5,21.8667,800,Clear,clear sky,01n,stations,296.69,297.36,296.69,296.69,1012,65,10000,2.2,90,0,1610213178,,,IN,1610156788,1610195955,19800,1258819,Rājpīpla,200,1012,1007,,,,,,,,
-105.2,20.7,802,Clouds,scattered clouds,03d,stations,296.15,298.28,296.15,296.15,1017,78,10000,1.54,200,40,1610213178,1,7156,MX,1610199550,1610238993,-21600,4004293,Ixtapa,200,,,,,,,,,,
114.85,-3.4167,501,Rain,moderate rain,10n,stations,297.15,300.81,297.15,297.15,1007,100,5000,3.09,130,90,1610213178,1,9360,ID,1610230722,1610275016,28800,1636022,Martapura,200,,,,1.78,,,,,,
57.7625,-20.2078,500,Rain,light rain,10n,stations,299.21,303.12,299.15,299.26,1009,94,10000,3.6,130,40,1610213178,1,2061,MU,1610156255,1610204044,14400,1106643,Quatre Cocos,200,,,,0.11,,,,,,
5.1352,61.9875,501,Rain,moderate rain,10n,stations,276.48,263.71,276.48,276.48,1001,89,93,15.78,192,100,1610213178,3,2003008,NO,1610182416,1610203151,3600,3146487,Raudeberg,200,,,,1.43,,,,,,
-105.7677,53.2001,701,Mist,mist,50d,stations,255.15,249.09,255.15,255.15,1027,78,1207,3.49,214,40,1610213178,1,875,CA,1610205244,1610233572,-21600,6113335,Prince Albert,200,,,,,,,,,,
-38.3911,-3.9014,802,Clouds,scattered clouds,03d,stations,303.15,304.4,303.15,303.15,1009,66,10000,5.66,80,40,1610213178,1,8363,BR,1610181037,1610225429,-10800,3407407,Aquiraz,200,,,,,,,,,,
50.1667,-14.2667,802,Clouds,scattered clouds,03n,stations,299.28,302.87,299.28,299.28,1010,70,10000,0.3,203,25,1610213179,,,MG,1610158728,1610205218,10800,1056899,Sambava,200,1010,1008,,,,,,,,
155.8,62.5333,804,Clouds,overcast clouds,04n,stations,241.85,236.74,241.85,241.85,1013,83,10000,1.76,9,92,1610213179,,,RU,1610232954,1610253123,39600,2122493,Omsukchan,200,1013,931,,,,,,,,
-45.7375,-21.5472,803,Clouds,broken clouds,04d,stations,301.38,305.21,301.38,301.38,1010,67,10000,0.88,344,79,1610213179,,,BR,1610180953,1610229040,-10800,3455155,Paraguaçu,200,1010,922,,,,,,,,
-70.3333,-27.3667,801,Clouds,few clouds,02d,stations,294.15,291.85,294.15,294.15,1015,56,10000,4.12,280,20,1610213106,1,8481,CL,1610186150,1610235653,-10800,3893656,Copiapó,200,,,,,,,,,,
-134.4197,58.3019,804,Clouds,overcast clouds,04n,stations,274.15,266.73,270.37,277.04,1013,75,10000,7.2,140,90,1610213179,1,7729,US,1610213971,1610238602,-32400,5554072,Juneau,200,,,,,,,,,,
-39.2481,-17.7125,800,Clear,clear sky,01d,stations,303.19,303.26,303.19,303.19,1010,58,10000,5.77,45,0,1610213179,,,BR,1610179826,1610227051,-10800,3466980,Caravelas,200,1010,1009,,,,,,,,
136.9,37.4,600,Snow,light snow,13n,stations,272.79,264.64,272.79,272.79,1015,93,7995,8.54,347,100,1610213179,,,JP,1610230006,1610265145,32400,1848976,Wajima,200,1015,1015,,,,0.245,,,,
29.9847,69.6672,800,Clear,clear sky,01n,stations,257.15,250.44,257.15,257.15,1021,92,10000,4.63,170,10,1610213179,1,1639,NO,0,0,3600,780643,Bjørnevatn,200,,,,,,,,,,
-115.7999,60.8156,803,Clouds,broken clouds,04d,stations,268.66,263.21,268.15,269.15,1010,74,10000,3.6,190,62,1610213179,1,1036,CA,1610210730,1610232902,-25200,5972762,Hay River,200,,,,,,,,,,
24.6622,70.9963,802,Clouds,scattered clouds,03n,stations,267.15,258.2,267.15,267.15,1011,63,10000,8.23,200,30,1610213179,1,1632,NO,0,0,3600,779622,Havøysund,200,,,14.92,,,,,,,
-51.1,69.2167,802,Clouds,scattered clouds,03n,stations,267.15,255.81,267.15,267.15,1005,45,10000,11.32,100,40,1610213180,1,165,GL,0,0,-10800,3423146,Ilulissat,200,,,,,,,,,,
100.3543,-0.9492,804,Clouds,overcast clouds,04n,stations,297.15,300.94,297.15,297.15,1009,94,10000,2.06,350,90,1610213180,1,9423,ID,1610234442,1610278256,25200,1633419,Padang,200,,,,,,,,,,
-57.4316,49.1667,741,Fog,fog,50d,stations,276.04,272.72,275.93,276.15,998,100,10000,2.57,260,90,1610213180,1,781,CA,1610192542,1610223066,-12600,5937252,Deer Lake,200,,,,,,,,,,
153.1,-30.3833,500,Rain,light rain,10n,stations,290.72,291.49,290.37,291.15,1018,94,10000,2.06,230,90,1610213180,1,9521,AU,1610218543,1610268830,39600,2150163,Sawtell,200,,,,0.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
130.6434,42.4308,800,Clear,clear sky,01n,stations,259.98,250.95,259.98,259.98,1021,82,10000,8.04,314,0,1610213180,,,RU,1610232362,1610265793,36000,2039557,Khasan,200,1021,1019,,,,,,,,
43.8894,4.1213,800,Clear,clear sky,01n,stations,299.23,294.8,299.23,299.23,1008,29,10000,5.22,64,0,1610213180,,,SO,1610162067,1610204894,10800,49747,Oddur,200,1008,953,,,,,,,,
115.4903,38.8511,800,Clear,clear sky,01n,stations,267.21,262.09,267.21,267.21,1030,72,10000,2.93,309,0,1610213180,,,CN,1610235376,1610270054,28800,1816971,Baoding,200,1030,1027,,,,,,,,
86.1469,41.7597,800,Clear,clear sky,01n,stations,263.07,259.62,263.07,263.07,1048,89,10000,0.4,219,2,1610213180,,,CN,1610242917,1610276603,28800,1529376,Korla,200,1048,928,,,,,,,,
55.4781,-21.3393,801,Clouds,few clouds,02n,stations,296.65,294.65,293.15,299.15,1009,89,10000,9.26,130,20,1610213181,1,2127,RE,1610156674,1610204722,14400,935214,Saint-Pierre,200,,,,,,,,,,
-135.0107,68.2191,600,Snow,light snow,13n,stations,259.15,254.65,259.15,259.15,1003,85,10000,1.54,210,75,1610213181,1,821,CA,1610223045,1610229812,-25200,5882953,Aklavik,200,,,,,,0.29,,,,
-68.5914,70.4692,803,Clouds,broken clouds,04n,stations,255.15,249.01,255.15,255.15,1012,78,10000,3.6,270,75,1610213181,1,776,CA,0,0,-18000,5924351,Clyde River,200,,,,,,,,,,
35.0941,53.4694,601,Snow,snow,13n,stations,269.59,265.68,269.59,269.59,1011,98,159,2.04,355,100,1610213181,,,RU,1610171535,1610199648,10800,548972,Khvastovichi,200,1011,988,,,,0.562,,,,
135.8667,-34.7333,500,Rain,light rain,10n,stations,293.1,291.31,293.1,293.1,1016,68,10000,4.29,109,26,1610213181,,,AU,1610222050,1610273597,37800,2063036,Port Lincoln,200,1016,1013,,0.133,,,,,,
-24.4956,14.8961,800,Clear,clear sky,01d,stations,296.52,294.18,296.52,296.52,1015,71,10000,7.22,44,2,1610213181,,,CV,1610179559,1610220235,-3600,3374210,São Filipe,200,1015,1003,,,,,,,,
-56.5167,-32.8167,800,Clear,clear sky,01d,stations,301.15,299.11,301.15,301.15,1011,36,10000,3.6,80,0,1610213181,1,8695,UY,1610182085,1610233084,-10800,3441273,Paso de los Toros,200,,,,,,,,,,
-130.3201,54.3161,804,Clouds,overcast clouds,04d,stations,281.15,275.28,281.15,281.15,1016,49,10000,5.14,120,90,1610213181,1,883,CA,1610211487,1610239118,-28800,6113406,Prince Rupert,200,1016,1013,10.29,,,,,,,
-42.8264,-2.7469,803,Clouds,broken clouds,04d,stations,304.41,304.63,304.41,304.41,1009,58,10000,6.4,55,76,1610213181,,,BR,1610182215,1610226380,-10800,3406196,Barreirinhas,200,1009,1008,,,,,,,,
23.2667,-16.1167,500,Rain,light rain,10n,stations,297.37,299.93,297.37,297.37,1006,77,10000,1.57,0,100,1610213182,,,ZM,1610164990,1610211872,7200,898947,Senanga,200,1006,898,,0.35,,,,,,
-109.9348,52.3334,800,Clear,clear sky,01d,stations,267.15,263.72,267.15,267.15,1028,100,10000,1.03,150,0,1610213182,1,616,CA,1610205985,1610234832,-21600,6063429,Macklin,200,1028,944,,,,,,,,
-4.2702,53.1413,803,Clouds,broken clouds,04n,stations,275.15,271.01,273.71,277.15,1027,87,10000,3.09,160,75,1610213182,1,1380,GB,1610180877,1610209206,0,2654092,Caernarfon,200,,,,,,,,,,
132.2111,46.3317,803,Clouds,broken clouds,04n,stations,248.1,242.31,248.1,248.1,1019,86,10000,2.88,247,83,1610213182,,,CN,1610232763,1610264640,28800,2038446,Baoqing,200,1019,1007,,,,,,,,
167.4833,-22.6667,804,Clouds,overcast clouds,04n,stations,298.55,297.85,298.55,298.55,1008,90,10000,9.01,36,100,1610213182,,,NC,1610216066,1610264401,39600,2137773,Vao,200,1008,998,,,,,,,,
112.2051,-6.8844,804,Clouds,overcast clouds,04n,stations,298.38,300.32,298.38,298.38,1007,85,10000,4.35,195,100,1610213182,,,ID,1610231017,1610275991,25200,8079926,Labuhan,200,1007,1007,,,,,,,,
-45.2371,60.1432,804,Clouds,overcast clouds,04d,stations,273.23,269.21,273.23,273.23,1007,92,10000,2.69,61,100,1610213182,,,GL,1610193453,1610216300,-10800,3421765,Nanortalik,200,1007,1007,,,,,,,,
31.1808,-10.2129,501,Rain,moderate rain,10n,stations,291.03,293.13,291.03,291.03,1011,97,9165,0.63,283,100,1610213182,,,ZM,1610163706,1610209356,7200,912764,Kasama,200,1011,861,,1.28,,,,,,
-48.2969,-20.8731,500,Rain,light rain,10d,stations,305.15,306.13,305.15,305.15,1011,48,10000,3.6,310,75,1610213182,1,8428,BR,1610181645,1610229577,-10800,3444997,Viradouro,200,,,,0.64,,,,,,
98.2,14.0833,800,Clear,clear sky,01n,stations,294.42,294.11,294.42,294.42,1012,64,10000,2.33,72,0,1610213183,,,MM,1610150023,1610190861,23400,1293625,Dawei,200,1012,1011,,,,,,,,
81.1185,6.1241,502,Rain,heavy intensity rain,10n,stations,296.67,299.07,296.67,296.67,1010,92,10000,3.4,5,100,1610213183,,,LK,1610153326,1610195760,19800,1244926,Hambantota,200,1010,1009,,11.3812,,,,,,
35.3333,-9.9333,500,Rain,light rain,10n,stations,292.54,294.96,292.54,292.54,1008,93,10000,0.67,175,100,1610213183,,,TZ,1610162737,1610208331,10800,155285,Mahanje,200,1008,899,,0.5,,,,,,
-25.5833,37.8,802,Clouds,scattered clouds,03d,stations,287.15,284.04,287.15,287.15,1030,51,10000,2.57,20,40,1610213183,1,6899,PT,1610182670,1610217647,-3600,3372745,Rabo de Peixe,200,,,,,,,,,,
-17.0347,20.931,751,Sand,sand,50d,stations,294.15,287.17,294.15,294.15,1018,56,4000,10.8,360,4,1610213183,1,2444,MR,1610178414,1610217798,0,2377457,Nouadhibou,200,,,,,,,,,,
11.0482,12.871,800,Clear,clear sky,01n,stations,302.39,296.92,302.39,302.39,1009,14,10000,4.77,63,0,1610213183,,,NG,1610170819,1610211909,3600,2341656,Gashua,200,1009,971,,,,,,,,
-80.8101,35.5849,800,Clear,clear sky,01d,stations,279.03,276.79,278.15,280.37,1016,68,10000,0.45,338,0,1610213183,3,2010397,US,1610195582,1610231251,-18000,4480125,Mooresville,200,,,4.02,,,,,,,
-97.0667,15.85,800,Clear,clear sky,01d,stations,299.15,301.78,299.15,299.15,1016,73,10000,2.06,180,1,1610213183,1,7157,MX,1610197078,1610237560,-21600,3520994,Puerto Escondido,200,,,,,,,,,,
33.9833,35.0375,800,Clear,clear sky,01n,stations,289.64,288.29,289.15,289.82,1020,72,10000,2.57,330,0,1610213183,1,6372,CY,1610167952,1610203764,7200,146209,Paralímni,200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,,city not found,,,,,
51.8905,62.8629,803,Clouds,broken clouds,04n,stations,255.41,250.34,255.41,255.41,1028,93,5650,2.19,75,82,1610213184,,,RU,1610171781,1610191337,10800,492860,Sindor,200,1028,1008,,,,,,,,
167.6833,-46.1333,803,Clouds,broken clouds,04d,stations,283.15,281.85,283.15,283.15,1010,90,10000,1.34,341,78,1610213184,3,2008959,NZ,1610212278,1610268093,46800,2180815,Tuatapere,200,,,3.13,,,,,,,
-58.6502,51.226,600,Snow,light snow,13d,stations,273.16,266.33,273.16,273.16,1001,96,7876,6.81,347,100,1610213184,,,CA,1610193369,1610222824,-14400,6137462,Saint-Augustin,200,1001,1000,,,,0.2,,,,
-77.2328,48.3835,804,Clouds,overcast clouds,04d,stations,264.15,258.57,264.15,264.15,1022,92,10000,3.6,340,90,1610213184,1,950,CA,1610197103,1610228012,-18000,6144195,Senneterre,200,,,,,,,,,,
-116.7866,47.766,804,Clouds,overcast clouds,04d,stations,273.78,271.59,273.15,274.26,1030,93,10000,0.21,254,90,1610213184,1,3672,US,1610206449,1610237657,-28800,5595320,Hayden,200,,,,,,,,,,
